condition,spreader,moderator,seed,shock,total_exposure,peak_infection,time_to_containment,contained,false_positives,takedowns,false_positive_rate,recovery_time,recovered,value
C1,random,random,4,False,424,32,27,True,0,44,0.0,,,10
C1,random,random,5,False,427,34,28,True,0,35,0.0,,,10
C1,random,random,6,False,534,48,24,True,1,40,0.025,,,10
C1,random,random,7,False,408,52,23,True,0,41,0.0,,,10
C1,random,random,8,False,536,63,57,True,1,42,0.023809523809523808,,,10
C1,random,random,9,False,271,22,21,True,0,34,0.0,,,10
C1,random,random,10,False,553,34,58,True,0,43,0.0,,,10
C1,random,random,11,False,327,30,23,True,0,34,0.0,,,10
C1,random,random,12,False,509,56,24,True,2,41,0.04878048780487805,,,10
C1,random,random,13,False,372,36,42,True,1,33,0.030303030303030304,,,10
C1,random,random,14,False,772,79,38,True,0,39,0.0,,,10
C1,random,random,15,False,645,57,24,True,1,47,0.02127659574468085,,,10
C1,random,random,16,False,472,56,27,True,1,35,0.02857142857142857,,,10
C1,random,random,17,False,428,48,39,True,0,40,0.0,,,10
C1,random,random,18,False,373,46,52,True,1,37,0.02702702702702703,,,10
C1,random,random,19,False,376,28,31,True,0,31,0.0,,,10
C1,random,random,20,False,549,47,23,True,0,36,0.0,,,10
C1,random,random,21,False,681,53,45,True,0,29,0.0,,,10
C1,random,random,22,False,446,47,23,True,0,29,0.0,,,10
C1,random,random,23,False,320,42,21,True,0,39,0.0,,,10
C1,random,random,24,False,350,32,41,True,1,41,0.024390243902439025,,,10
C1,random,random,25,False,448,64,47,True,0,31,0.0,,,10
C1,random,random,26,False,493,44,25,True,1,41,0.024390243902439025,,,10
C1,random,random,27,False,465,43,23,True,0,33,0.0,,,10
C1,random,random,28,False,564,60,33,True,0,38,0.0,,,10
C1,random,random,29,False,582,55,23,True,1,43,0.023255813953488372,,,10
C2,random,fifo,0,False,702,54,50,True,0,53,0.0,,,10
C2,random,fifo,1,False,418,34,29,True,0,36,0.0,,,10
C2,random,fifo,2,False,448,31,34,True,1,44,0.022727272727272728,,,10
C2,random,fifo,3,False,531,40,56,True,0,42,0.0,,,10
C2,random,fifo,4,False,414,40,36,True,0,52,0.0,,,10
C2,random,fifo,5,False,372,28,25,True,0,37,0.0,,,10
C2,random,fifo,6,False,426,34,25,True,0,44,0.0,,,10
C2,random,fifo,7,False,501,48,60,False,0,51,0.0,,,10
C2,random,fifo,8,False,554,44,27,True,0,44,0.0,,,10
C2,random,fifo,9,False,367,44,21,True,0,34,0.0,,,10
C2,random,fifo,10,False,472,46,58,True,0,44,0.0,,,10
C2,random,fifo,11,False,533,57,23,True,1,40,0.025,,,10
C2,random,fifo,12,False,416,34,26,True,1,42,0.023809523809523808,,,10
C2,random,fifo,13,False,465,50,30,True,1,38,0.02631578947368421,,,10
C2,random,fifo,14,False,611,58,30,True,0,44,0.0,,,10
C2,random,fifo,15,False,392,42,33,True,0,50,0.0,,,10
C2,random,fifo,16,False,698,65,29,True,0,41,0.0,,,10
C2,random,fifo,17,False,469,42,30,True,0,48,0.0,,,10
C2,random,fifo,18,False,462,34,29,True,0,48,0.0,,,10
C2,random,fifo,19,False,369,23,31,True,0,39,0.0,,,10
C2,random,fifo,20,False,804,63,60,False,0,39,0.0,,,10
C2,random,fifo,21,False,666,50,31,True,0,39,0.0,,,10
C2,random,fifo,22,False,371,32,60,False,0,32,0.0,,,10
C2,random,fifo,23,False,336,29,28,True,0,43,0.0,,,10
C2,random,fifo,24,False,432,45,41,True,2,46,0.043478260869565216,,,10
C2,random,fifo,25,False,454,36,26,True,0,38,0.0,,,10
C2,random,fifo,26,False,595,49,51,True,0,46,0.0,,,10
C2,random,fifo,27,False,459,47,23,True,1,40,0.025,,,10
C2,random,fifo,28,False,774,66,33,True,2,45,0.044444444444444446,,,10
C2,random,fifo,29,False,688,62,26,True,0,46,0.0,,,10
C3,random,impact_weighted,0,False,182,20,25,True,0,50,0.0,,,10
C3,random,impact_weighted,1,False,277,30,23,True,0,35,0.0,,,10
C3,random,impact_weighted,2,False,270,28,20,True,0,43,0.0,,,10
C3,random,impact_weighted,3,False,219,20,51,True,0,43,0.0,,,10
C3,random,impact_weighted,4,False,118,11,20,True,1,49,0.02040816326530612,,,10
C3,random,impact_weighted,5,False,294,39,21,True,0,38,0.0,,,10
C3,random,impact_weighted,6,False,190,37,45,True,3,44,0.06818181818181818,,,10
C3,random,impact_weighted,7,False,168,17,52,True,0,51,0.0,,,10
C3,random,impact_weighted,8,False,125,14,41,True,1,41,0.024390243902439025,,,10
C3,random,impact_weighted,9,False,236,25,21,True,0,34,0.0,,,10
C3,random,impact_weighted,10,False,366,34,22,True,1,44,0.022727272727272728,,,10
C3,random,impact_weighted,11,False,296,32,22,True,1,41,0.024390243902439025,,,10
C3,random,impact_weighted,12,False,344,32,24,True,0,47,0.0,,,10
C3,random,impact_weighted,13,False,296,26,23,True,0,39,0.0,,,10
C3,random,impact_weighted,14,False,140,13,21,True,1,45,0.022222222222222223,,,10
C3,random,impact_weighted,15,False,306,25,27,True,0,51,0.0,,,10
C3,random,impact_weighted,16,False,299,29,27,True,1,44,0.022727272727272728,,,10
C3,random,impact_weighted,17,False,268,23,21,True,1,48,0.020833333333333332,,,10
C3,random,impact_weighted,18,False,347,42,52,True,2,47,0.0425531914893617,,,10
C3,random,impact_weighted,19,False,233,25,22,True,0,41,0.0,,,10
C3,random,impact_weighted,20,False,199,21,23,True,0,46,0.0,,,10
C3,random,impact_weighted,21,False,190,29,20,True,0,38,0.0,,,10
C3,random,impact_weighted,22,False,247,40,21,True,1,35,0.02857142857142857,,,10
C3,random,impact_weighted,23,False,246,27,23,True,1,38,0.02631578947368421,,,10
C3,random,impact_weighted,24,False,240,32,24,True,2,48,0.041666666666666664,,,10
C3,random,impact_weighted,25,False,324,37,24,True,0,39,0.0,,,10
C3,random,impact_weighted,26,False,169,14,20,True,1,45,0.022222222222222223,,,10
C3,random,impact_weighted,27,False,162,24,20,True,0,36,0.0,,,10
C3,random,impact_weighted,28,False,411,34,30,True,1,42,0.023809523809523808,,,10
C3,random,impact_weighted,29,False,427,34,35,True,1,45,0.022222222222222223,,,10
C4,centrality,random,0,False,1172,83,58,True,0,46,0.0,,,10
C4,centrality,random,1,False,1194,96,48,True,1,41,0.024390243902439025,,,10
C4,centrality,random,2,False,1085,110,30,True,1,42,0.023809523809523808,,,10
C4,centrality,random,3,False,847,67,57,True,1,45,0.022222222222222223,,,10
C4,centrality,random,4,False,1159,79,37,True,0,45,0.0,,,10
C4,centrality,random,5,False,824,64,25,True,0,41,0.0,,,10
C4,centrality,random,6,False,1006,112,29,True,1,43,0.023255813953488372,,,10
C4,centrality,random,7,False,1259,90,29,True,0,54,0.0,,,10
C4,centrality,random,8,False,939,64,29,True,0,41,0.0,,,10
C4,centrality,random,9,False,892,84,28,True,0,39,0.0,,,10
C4,centrality,random,10,False,1125,74,58,True,0,45,0.0,,,10
C4,centrality,random,11,False,923,70,32,True,0,38,0.0,,,10
C4,centrality,random,12,False,1000,75,27,True,1,45,0.022222222222222223,,,10
C4,centrality,random,13,False,1127,94,26,True,1,38,0.02631578947368421,,,10
C4,centrality,random,14,False,1311,98,32,True,2,46,0.043478260869565216,,,10
C4,centrality,random,15,False,1122,85,32,True,0,50,0.0,,,10
C4,centrality,random,16,False,1445,107,25,True,0,42,0.0,,,10
C4,centrality,random,17,False,832,59,27,True,0,45,0.0,,,10
C4,centrality,random,18,False,1014,67,52,True,1,44,0.022727272727272728,,,10
C4,centrality,random,19,False,1035,83,27,True,1,34,0.029411764705882353,,,10
C4,centrality,random,20,False,1374,93,28,True,0,39,0.0,,,10
C4,centrality,random,21,False,1269,80,27,True,1,30,0.03333333333333333,,,10
C4,centrality,random,22,False,1082,103,28,True,1,38,0.02631578947368421,,,10
C4,centrality,random,23,False,948,81,35,True,1,42,0.023809523809523808,,,10
C4,centrality,random,24,False,950,75,42,True,3,48,0.0625,,,10
C4,centrality,random,25,False,832,73,27,True,0,36,0.0,,,10
C4,centrality,random,26,False,1288,99,26,True,0,44,0.0,,,10
C4,centrality,random,27,False,945,66,24,True,1,39,0.02564102564102564,,,10
C4,centrality,random,28,False,1058,76,31,True,1,39,0.02564102564102564,,,10
C4,centrality,random,29,False,1138,90,29,True,1,47,0.02127659574468085,,,10
C5,centrality,fifo,0,False,1200,90,58,True,0,54,0.0,,,10
C5,centrality,fifo,1,False,1052,82,49,True,0,42,0.0,,,10
C5,centrality,fifo,2,False,1219,88,26,True,1,47,0.02127659574468085,,,10
C5,centrality,fifo,3,False,1279,82,53,True,1,47,0.02127659574468085,,,10
C5,centrality,fifo,4,False,1125,85,37,True,0,52,0.0,,,10
C5,centrality,fifo,5,False,789,57,25,True,0,40,0.0,,,10
C5,centrality,fifo,6,False,1202,93,33,True,0,43,0.0,,,10
C5,centrality,fifo,7,False,1360,79,40,True,1,55,0.01818181818181818,,,10
C5,centrality,fifo,8,False,909,69,26,True,0,47,0.0,,,10
C5,centrality,fifo,9,False,991,63,31,True,0,38,0.0,,,10
C5,centrality,fifo,10,False,1307,104,35,True,1,48,0.020833333333333332,,,10
C5,centrality,fifo,11,False,1118,86,55,True,0,39,0.0,,,10
C5,centrality,fifo,12,False,1180,92,29,True,1,46,0.021739130434782608,,,10
C5,centrality,fifo,13,False,1207,88,47,True,0,38,0.0,,,10
C5,centrality,fifo,14,False,1369,87,34,True,1,46,0.021739130434782608,,,10
C5,centrality,fifo,15,False,1442,103,48,True,0,54,0.0,,,10
C5,centrality,fifo,16,False,1263,70,27,True,0,46,0.0,,,10
C5,centrality,fifo,17,False,1033,77,31,True,0,51,0.0,,,10
C5,centrality,fifo,18,False,1146,91,52,True,0,47,0.0,,,10
C5,centrality,fifo,19,False,1276,119,33,True,0,38,0.0,,,10
C5,centrality,fifo,20,False,1536,92,31,True,0,43,0.0,,,10
C5,centrality,fifo,21,False,1357,70,48,True,0,42,0.0,,,10
C5,centrality,fifo,22,False,1328,103,32,True,0,38,0.0,,,10
C5,centrality,fifo,23,False,1344,121,32,True,1,45,0.022222222222222223,,,10
C5,centrality,fifo,24,False,1176,69,43,True,1,47,0.02127659574468085,,,10
C5,centrality,fifo,25,False,1358,96,37,True,0,43,0.0,,,10
C5,centrality,fifo,26,False,1308,109,29,True,1,54,0.018518518518518517,,,10
C5,centrality,fifo,27,False,992,63,38,True,0,43,0.0,,,10
C5,centrality,fifo,28,False,1246,109,28,True,0,44,0.0,,,10
C5,centrality,fifo,29,False,1158,97,28,True,0,47,0.0,,,10
C6,centrality,impact_weighted,0,False,344,30,21,True,2,56,0.03571428571428571,,,10
C6,centrality,impact_weighted,1,False,354,26,24,True,1,49,0.02040816326530612,,,10
C6,centrality,impact_weighted,2,False,435,43,20,True,2,56,0.03571428571428571,,,10
C6,centrality,impact_weighted,3,False,382,39,51,True,2,51,0.0392156862745098,,,10
C6,centrality,impact_weighted,4,False,385,35,37,True,0,55,0.0,,,10
C6,centrality,impact_weighted,5,False,319,22,21,True,0,48,0.0,,,10
C6,centrality,impact_weighted,6,False,369,29,21,True,2,47,0.0425531914893617,,,10
C6,centrality,impact_weighted,7,False,506,36,33,True,0,60,0.0,,,10
C6,centrality,impact_weighted,8,False,514,59,22,True,3,53,0.05660377358490566,,,10
C6,centrality,impact_weighted,9,False,421,36,28,True,0,45,0.0,,,10
C6,centrality,impact_weighted,10,False,611,54,46,True,0,51,0.0,,,10
C6,centrality,impact_weighted,11,False,354,44,21,True,2,49,0.04081632653061224,,,10
C6,centrality,impact_weighted,12,False,392,30,21,True,0,51,0.0,,,10
C6,centrality,impact_weighted,13,False,468,44,21,True,0,46,0.0,,,10
C6,centrality,impact_weighted,14,False,600,60,22,True,1,53,0.018867924528301886,,,10
C6,centrality,impact_weighted,15,False,559,38,21,True,0,58,0.0,,,10
C6,centrality,impact_weighted,16,False,537,62,20,True,0,53,0.0,,,10
C6,centrality,impact_weighted,17,False,319,28,22,True,1,55,0.01818181818181818,,,10
C6,centrality,impact_weighted,18,False,547,46,55,True,2,56,0.03571428571428571,,,10
C6,centrality,impact_weighted,19,False,347,25,23,True,0,39,0.0,,,10
C6,centrality,impact_weighted,20,False,487,47,21,True,2,51,0.0392156862745098,,,10
C6,centrality,impact_weighted,21,False,365,26,25,True,1,49,0.02040816326530612,,,10
C6,centrality,impact_weighted,22,False,430,44,21,True,2,43,0.046511627906976744,,,10
C6,centrality,impact_weighted,23,False,347,27,24,True,0,47,0.0,,,10
C6,centrality,impact_weighted,24,False,331,22,41,True,5,57,0.08771929824561403,,,10
C6,centrality,impact_weighted,25,False,326,29,21,True,1,43,0.023255813953488372,,,10
C6,centrality,impact_weighted,26,False,513,46,21,True,0,59,0.0,,,10
C6,centrality,impact_weighted,27,False,454,49,21,True,2,49,0.04081632653061224,,,10
C6,centrality,impact_weighted,28,False,625,67,29,True,2,52,0.038461538461538464,,,10
C6,centrality,impact_weighted,29,False,626,64,24,True,2,53,0.03773584905660377,,,10
C1,random,random,0,False,460,36,58,True,0,42,0.0,,,20
C1,random,random,1,False,312,26,23,True,1,38,0.02631578947368421,,,20
C1,random,random,2,False,542,55,21,True,0,38,0.0,,,20
C1,random,random,3,False,504,39,51,True,2,37,0.05405405405405406,,,20
C1,random,random,4,False,370,39,37,True,0,40,0.0,,,20
C1,random,random,5,False,357,29,25,True,0,37,0.0,,,20
C1,random,random,6,False,513,48,24,True,0,38,0.0,,,20
C1,random,random,7,False,537,52,23,True,0,43,0.0,,,20
C1,random,random,8,False,618,56,57,True,0,42,0.0,,,20
C1,random,random,9,False,347,29,27,True,0,37,0.0,,,20
C1,random,random,10,False,598,63,58,True,0,41,0.0,,,20
C1,random,random,11,False,515,42,40,True,0,43,0.0,,,20
C1,random,random,12,False,671,54,29,True,0,35,0.0,,,20
C1,random,random,13,False,530,54,24,True,0,34,0.0,,,20
C1,random,random,14,False,647,51,36,True,1,38,0.02631578947368421,,,20
C1,random,random,15,False,665,63,27,True,1,50,0.02,,,20
C1,random,random,16,False,578,63,30,True,2,36,0.05555555555555555,,,20
C1,random,random,17,False,526,48,40,True,0,45,0.0,,,20
C1,random,random,18,False,508,57,26,True,2,39,0.05128205128205128,,,20
C1,random,random,19,False,513,60,27,True,1,34,0.029411764705882353,,,20
C1,random,random,20,False,668,46,32,True,0,33,0.0,,,20
C1,random,random,21,False,529,33,44,True,0,29,0.0,,,20
C1,random,random,22,False,547,47,29,True,0,31,0.0,,,20
C1,random,random,23,False,475,50,24,True,0,38,0.0,,,20
C1,random,random,24,False,299,39,21,True,1,36,0.027777777777777776,,,20
C1,random,random,25,False,382,50,47,True,0,28,0.0,,,20
C1,random,random,26,False,491,41,26,True,0,37,0.0,,,20
C1,random,random,27,False,463,47,38,True,0,34,0.0,,,20
C1,random,random,28,False,531,43,30,True,0,37,0.0,,,20
C1,random,random,29,False,509,60,23,True,0,41,0.0,,,20
C2,random,fifo,0,False,665,63,27,True,0,52,0.0,,,20
C2,random,fifo,1,False,495,44,48,True,0,37,0.0,,,20
C2,random,fifo,2,False,486,76,27,True,1,41,0.024390243902439025,,,20
C2,random,fifo,3,False,535,48,51,True,1,39,0.02564102564102564,,,20
C2,random,fifo,4,False,390,38,23,True,0,47,0.0,,,20
C2,random,fifo,5,False,455,35,27,True,0,39,0.0,,,20
C2,random,fifo,6,False,595,43,29,True,0,44,0.0,,,20
C2,random,fifo,7,False,515,55,60,False,1,49,0.02040816326530612,,,20
C2,random,fifo,8,False,429,39,57,True,0,45,0.0,,,20
C2,random,fifo,9,False,387,44,30,True,0,36,0.0,,,20
C2,random,fifo,10,False,666,66,58,True,0,43,0.0,,,20
C2,random,fifo,11,False,593,52,32,True,1,48,0.020833333333333332,,,20
C2,random,fifo,12,False,431,31,26,True,0,40,0.0,,,20
C2,random,fifo,13,False,378,36,23,True,1,39,0.02564102564102564,,,20
C2,random,fifo,14,False,545,47,31,True,0,41,0.0,,,20
C2,random,fifo,15,False,472,40,30,True,0,54,0.0,,,20
C2,random,fifo,16,False,575,65,23,True,0,42,0.0,,,20
C2,random,fifo,17,False,483,46,31,True,0,47,0.0,,,20
C2,random,fifo,18,False,583,37,33,True,0,50,0.0,,,20
C2,random,fifo,19,False,374,40,25,True,0,41,0.0,,,20
C2,random,fifo,20,False,717,63,59,True,0,38,0.0,,,20
C2,random,fifo,21,False,660,57,44,True,0,36,0.0,,,20
C2,random,fifo,22,False,439,38,39,True,0,33,0.0,,,20
C2,random,fifo,23,False,543,53,33,True,0,43,0.0,,,20
C2,random,fifo,24,False,472,42,27,True,2,40,0.05,,,20
C2,random,fifo,25,False,429,48,47,True,0,33,0.0,,,20
C2,random,fifo,26,False,654,48,23,True,0,41,0.0,,,20
C2,random,fifo,27,False,521,47,43,True,0,39,0.0,,,20
C2,random,fifo,28,False,722,58,39,True,1,47,0.02127659574468085,,,20
C2,random,fifo,29,False,612,48,32,True,1,46,0.021739130434782608,,,20
C3,random,impact_weighted,0,False,272,40,23,True,1,51,0.0196078431372549,,,20
C3,random,impact_weighted,1,False,287,30,20,True,0,38,0.0,,,20
C3,random,impact_weighted,2,False,347,28,24,True,1,42,0.023809523809523808,,,20
C3,random,impact_weighted,3,False,188,12,51,True,0,46,0.0,,,20
C3,random,impact_weighted,4,False,233,32,23,True,0,43,0.0,,,20
C3,random,impact_weighted,5,False,286,39,21,True,1,37,0.02702702702702703,,,20
C3,random,impact_weighted,6,False,289,37,26,True,1,41,0.024390243902439025,,,20
C3,random,impact_weighted,7,False,286,39,57,True,0,51,0.0,,,20
C3,random,impact_weighted,8,False,147,12,57,True,0,44,0.0,,,20
C3,random,impact_weighted,9,False,276,28,21,True,0,36,0.0,,,20
C3,random,impact_weighted,10,False,401,33,58,True,1,42,0.023809523809523808,,,20
C3,random,impact_weighted,11,False,311,32,20,True,1,45,0.022222222222222223,,,20
C3,random,impact_weighted,12,False,346,29,24,True,0,45,0.0,,,20
C3,random,impact_weighted,13,False,292,26,21,True,0,40,0.0,,,20
C3,random,impact_weighted,14,False,177,27,36,True,2,44,0.045454545454545456,,,20
C3,random,impact_weighted,15,False,349,31,20,True,1,54,0.018518518518518517,,,20
C3,random,impact_weighted,16,False,336,39,54,True,0,41,0.0,,,20
C3,random,impact_weighted,17,False,343,30,40,True,0,44,0.0,,,20
C3,random,impact_weighted,18,False,367,42,54,True,4,47,0.0851063829787234,,,20
C3,random,impact_weighted,19,False,278,22,27,True,1,41,0.024390243902439025,,,20
C3,random,impact_weighted,20,False,180,21,20,True,0,43,0.0,,,20
C3,random,impact_weighted,21,False,213,29,44,True,0,43,0.0,,,20
C3,random,impact_weighted,22,False,278,35,21,True,0,34,0.0,,,20
C3,random,impact_weighted,23,False,268,27,21,True,0,40,0.0,,,20
C3,random,impact_weighted,24,False,151,13,41,True,2,47,0.0425531914893617,,,20
C3,random,impact_weighted,25,False,283,29,23,True,0,37,0.0,,,20
C3,random,impact_weighted,26,False,227,17,24,True,2,46,0.043478260869565216,,,20
C3,random,impact_weighted,27,False,157,24,38,True,0,41,0.0,,,20
C3,random,impact_weighted,28,False,361,35,24,True,0,41,0.0,,,20
C3,random,impact_weighted,29,False,460,34,26,True,0,42,0.0,,,20
C4,centrality,random,0,False,1116,73,28,True,0,43,0.0,,,20
C4,centrality,random,1,False,1119,78,33,True,1,39,0.02564102564102564,,,20
C4,centrality,random,2,False,1266,110,30,True,1,41,0.024390243902439025,,,20
C4,centrality,random,3,False,955,77,51,True,1,44,0.022727272727272728,,,20
C4,centrality,random,4,False,948,84,25,True,0,40,0.0,,,20
C4,centrality,random,5,False,942,70,30,True,1,42,0.023809523809523808,,,20
C4,centrality,random,6,False,1207,90,29,True,1,43,0.023255813953488372,,,20
C4,centrality,random,7,False,1240,88,60,False,0,50,0.0,,,20
C4,centrality,random,8,False,803,55,60,False,1,42,0.023809523809523808,,,20
C4,centrality,random,9,False,752,45,28,True,0,39,0.0,,,20
C4,centrality,random,10,False,1087,76,28,True,0,42,0.0,,,20
C4,centrality,random,11,False,791,70,25,True,0,48,0.0,,,20
C4,centrality,random,12,False,1023,75,27,True,0,42,0.0,,,20
C4,centrality,random,13,False,1030,67,44,True,0,38,0.0,,,20
C4,centrality,random,14,False,1298,106,33,True,0,44,0.0,,,20
C4,centrality,random,15,False,1140,69,30,True,1,53,0.018867924528301886,,,20
C4,centrality,random,16,False,1304,107,54,True,1,41,0.024390243902439025,,,20
C4,centrality,random,17,False,813,73,21,True,0,48,0.0,,,20
C4,centrality,random,18,False,1258,84,55,True,1,46,0.021739130434782608,,,20
C4,centrality,random,19,False,1044,94,28,True,0,35,0.0,,,20
C4,centrality,random,20,False,1582,108,32,True,0,39,0.0,,,20
C4,centrality,random,21,False,1398,80,31,True,0,29,0.0,,,20
C4,centrality,random,22,False,1129,78,37,True,0,36,0.0,,,20
C4,centrality,random,23,False,1076,105,32,True,1,42,0.023809523809523808,,,20
C4,centrality,random,24,False,879,68,26,True,1,39,0.02564102564102564,,,20
C4,centrality,random,25,False,884,73,30,True,0,39,0.0,,,20
C4,centrality,random,26,False,1209,105,60,False,0,44,0.0,,,20
C4,centrality,random,27,False,930,70,25,True,0,40,0.0,,,20
C4,centrality,random,28,False,1100,86,40,True,0,40,0.0,,,20
C4,centrality,random,29,False,1075,90,27,True,0,44,0.0,,,20
C5,centrality,fifo,0,False,1260,98,30,True,0,52,0.0,,,20
C5,centrality,fifo,1,False,1247,94,31,True,0,44,0.0,,,20
C5,centrality,fifo,2,False,1107,88,29,True,0,42,0.0,,,20
C5,centrality,fifo,3,False,1215,100,56,True,2,49,0.04081632653061224,,,20
C5,centrality,fifo,4,False,961,83,40,True,0,47,0.0,,,20
C5,centrality,fifo,5,False,942,75,28,True,0,42,0.0,,,20
C5,centrality,fifo,6,False,1307,93,29,True,0,44,0.0,,,20
C5,centrality,fifo,7,False,1295,79,58,True,1,52,0.019230769230769232,,,20
C5,centrality,fifo,8,False,1077,82,30,True,1,49,0.02040816326530612,,,20
C5,centrality,fifo,9,False,891,73,27,True,0,38,0.0,,,20
C5,centrality,fifo,10,False,1386,114,60,False,1,48,0.020833333333333332,,,20
C5,centrality,fifo,11,False,1207,89,41,True,1,49,0.02040816326530612,,,20
C5,centrality,fifo,12,False,1292,92,29,True,0,44,0.0,,,20
C5,centrality,fifo,13,False,1310,110,41,True,0,38,0.0,,,20
C5,centrality,fifo,14,False,1203,86,29,True,0,42,0.0,,,20
C5,centrality,fifo,15,False,1442,111,30,True,1,56,0.017857142857142856,,,20
C5,centrality,fifo,16,False,1508,97,35,True,0,42,0.0,,,20
C5,centrality,fifo,17,False,948,53,41,True,0,50,0.0,,,20
C5,centrality,fifo,18,False,1413,92,30,True,0,44,0.0,,,20
C5,centrality,fifo,19,False,1087,117,27,True,0,39,0.0,,,20
C5,centrality,fifo,20,False,1437,101,31,True,0,42,0.0,,,20
C5,centrality,fifo,21,False,1295,72,55,True,0,38,0.0,,,20
C5,centrality,fifo,22,False,1145,84,31,True,0,39,0.0,,,20
C5,centrality,fifo,23,False,1020,72,26,True,1,45,0.022222222222222223,,,20
C5,centrality,fifo,24,False,955,69,27,True,1,43,0.023255813953488372,,,20
C5,centrality,fifo,25,False,1275,112,27,True,0,44,0.0,,,20
C5,centrality,fifo,26,False,1296,78,32,True,0,51,0.0,,,20
C5,centrality,fifo,27,False,1076,83,30,True,0,44,0.0,,,20
C5,centrality,fifo,28,False,1493,116,32,True,1,45,0.022222222222222223,,,20
C5,centrality,fifo,29,False,1318,97,32,True,0,47,0.0,,,20
C6,centrality,impact_weighted,0,False,359,32,21,True,2,57,0.03508771929824561,,,20
C6,centrality,impact_weighted,1,False,344,28,23,True,1,51,0.0196078431372549,,,20
C6,centrality,impact_weighted,2,False,505,43,25,True,2,56,0.03571428571428571,,,20
C6,centrality,impact_weighted,3,False,390,39,43,True,2,52,0.038461538461538464,,,20
C6,centrality,impact_weighted,4,False,327,34,20,True,0,54,0.0,,,20
C6,centrality,impact_weighted,5,False,322,22,21,True,0,52,0.0,,,20
C6,centrality,impact_weighted,6,False,333,29,22,True,1,48,0.020833333333333332,,,20
C6,centrality,impact_weighted,7,False,624,70,23,True,0,59,0.0,,,20
C6,centrality,impact_weighted,8,False,539,63,57,True,3,55,0.05454545454545454,,,20
C6,centrality,impact_weighted,9,False,352,36,22,True,0,43,0.0,,,20
C6,centrality,impact_weighted,10,False,591,54,21,True,1,51,0.0196078431372549,,,20
C6,centrality,impact_weighted,11,False,383,60,20,True,3,56,0.05357142857142857,,,20
C6,centrality,impact_weighted,12,False,410,30,22,True,0,53,0.0,,,20
C6,centrality,impact_weighted,13,False,518,44,24,True,0,45,0.0,,,20
C6,centrality,impact_weighted,14,False,614,70,33,True,1,50,0.02,,,20
C6,centrality,impact_weighted,15,False,549,40,21,True,0,58,0.0,,,20
C6,centrality,impact_weighted,16,False,556,62,30,True,1,53,0.018867924528301886,,,20
C6,centrality,impact_weighted,17,False,307,20,21,True,1,55,0.01818181818181818,,,20
C6,centrality,impact_weighted,18,False,507,51,21,True,2,54,0.037037037037037035,,,20
C6,centrality,impact_weighted,19,False,355,31,21,True,2,44,0.045454545454545456,,,20
C6,centrality,impact_weighted,20,False,476,47,22,True,2,51,0.0392156862745098,,,20
C6,centrality,impact_weighted,21,False,462,34,47,True,0,48,0.0,,,20
C6,centrality,impact_weighted,22,False,455,44,20,True,2,48,0.041666666666666664,,,20
C6,centrality,impact_weighted,23,False,313,25,22,True,2,49,0.04081632653061224,,,20
C6,centrality,impact_weighted,24,False,352,29,41,True,1,52,0.019230769230769232,,,20
C6,centrality,impact_weighted,25,False,334,29,21,True,1,46,0.021739130434782608,,,20
C6,centrality,impact_weighted,26,False,468,46,21,True,0,58,0.0,,,20
C6,centrality,impact_weighted,27,False,443,49,38,True,0,49,0.0,,,20
C6,centrality,impact_weighted,28,False,590,67,23,True,1,52,0.019230769230769232,,,20
C6,centrality,impact_weighted,29,False,598,70,21,True,1,50,0.02,,,20
