condition,spreader,moderator,seed,shock,total_exposure,peak_infection,time_to_containment,contained,false_positives,takedowns,false_positive_rate,recovery_time,recovered,value
C4,centrality,random,12,False,569,56,27,True,0,54,0.0,,,5
C4,centrality,random,13,False,467,46,31,True,0,49,0.0,,,5
C4,centrality,random,14,False,480,39,33,True,0,56,0.0,,,5
C4,centrality,random,15,False,353,29,57,True,0,62,0.0,,,5
C4,centrality,random,16,False,341,28,27,True,1,62,0.016129032258064516,,,5
C4,centrality,random,17,False,266,17,21,True,0,58,0.0,,,5
C4,centrality,random,18,False,415,25,42,True,2,62,0.03225806451612903,,,5
C4,centrality,random,19,False,322,26,20,True,1,48,0.020833333333333332,,,5
C4,centrality,random,20,False,619,61,57,True,1,55,0.01818181818181818,,,5
C4,centrality,random,21,False,501,44,44,True,0,51,0.0,,,5
C4,centrality,random,22,False,534,51,36,True,2,48,0.041666666666666664,,,5
C4,centrality,random,23,False,365,33,25,True,0,48,0.0,,,5
C4,centrality,random,24,False,400,36,20,True,2,57,0.03508771929824561,,,5
C4,centrality,random,25,False,342,33,21,True,0,52,0.0,,,5
C4,centrality,random,26,False,418,40,20,True,1,61,0.01639344262295082,,,5
C4,centrality,random,27,False,316,32,20,True,0,54,0.0,,,5
C4,centrality,random,28,False,479,54,22,True,2,58,0.034482758620689655,,,5
C4,centrality,random,29,False,606,77,23,True,0,58,0.0,,,5
C5,centrality,fifo,0,False,416,40,58,True,0,65,0.0,,,5
C5,centrality,fifo,1,False,304,26,23,True,1,54,0.018518518518518517,,,5
C5,centrality,fifo,2,False,449,39,20,True,1,53,0.018867924528301886,,,5
C5,centrality,fifo,3,False,424,29,51,True,2,58,0.034482758620689655,,,5
C5,centrality,fifo,4,False,443,43,22,True,0,61,0.0,,,5
C5,centrality,fifo,5,False,389,41,21,True,0,51,0.0,,,5
C5,centrality,fifo,6,False,447,53,20,True,1,51,0.0196078431372549,,,5
C5,centrality,fifo,7,False,470,54,21,True,1,59,0.01694915254237288,,,5
C5,centrality,fifo,8,False,481,41,20,True,1,58,0.017241379310344827,,,5
C5,centrality,fifo,9,False,459,40,29,True,1,51,0.0196078431372549,,,5
C5,centrality,fifo,10,False,412,33,58,True,0,62,0.0,,,5
C5,centrality,fifo,11,False,328,41,22,True,1,57,0.017543859649122806,,,5
C5,centrality,fifo,12,False,593,56,28,True,0,54,0.0,,,5
C5,centrality,fifo,13,False,403,39,20,True,0,50,0.0,,,5
C5,centrality,fifo,14,False,480,39,33,True,0,55,0.0,,,5
C5,centrality,fifo,15,False,343,36,21,True,0,61,0.0,,,5
C5,centrality,fifo,16,False,502,56,27,True,1,58,0.017241379310344827,,,5
C5,centrality,fifo,17,False,328,26,40,True,1,59,0.01694915254237288,,,5
C5,centrality,fifo,18,False,377,25,52,True,2,60,0.03333333333333333,,,5
C5,centrality,fifo,19,False,323,26,20,True,1,49,0.02040816326530612,,,5
C5,centrality,fifo,20,False,487,61,50,True,1,57,0.017543859649122806,,,5
C5,centrality,fifo,21,False,452,32,44,True,0,52,0.0,,,5
C5,centrality,fifo,22,False,534,51,36,True,2,48,0.041666666666666664,,,5
C5,centrality,fifo,23,False,365,33,25,True,0,49,0.0,,,5
C5,centrality,fifo,24,False,400,36,20,True,2,57,0.03508771929824561,,,5
C5,centrality,fifo,25,False,335,33,20,True,0,53,0.0,,,5
C5,centrality,fifo,26,False,392,38,20,True,0,59,0.0,,,5
C5,centrality,fifo,27,False,316,32,20,True,0,54,0.0,,,5
C5,centrality,fifo,28,False,374,31,22,True,0,58,0.0,,,5
C5,centrality,fifo,29,False,606,77,23,True,0,57,0.0,,,5
C6,centrality,impact_weighted,0,False,409,40,21,True,0,65,0.0,,,5
C6,centrality,impact_weighted,1,False,328,27,48,True,0,53,0.0,,,5
C6,centrality,impact_weighted,2,False,342,35,30,True,2,59,0.03389830508474576,,,5
C6,centrality,impact_weighted,3,False,364,29,59,True,1,58,0.017241379310344827,,,5
C6,centrality,impact_weighted,4,False,443,43,22,True,0,61,0.0,,,5
C6,centrality,impact_weighted,5,False,389,41,21,True,0,51,0.0,,,5
C6,centrality,impact_weighted,6,False,447,53,20,True,1,51,0.0196078431372549,,,5
C6,centrality,impact_weighted,7,False,507,54,60,False,2,62,0.03225806451612903,,,5
C6,centrality,impact_weighted,8,False,454,41,57,True,1,59,0.01694915254237288,,,5
C6,centrality,impact_weighted,9,False,315,33,21,True,2,52,0.038461538461538464,,,5
C6,centrality,impact_weighted,10,False,412,33,58,True,0,62,0.0,,,5
C6,centrality,impact_weighted,11,False,328,41,22,True,1,57,0.017543859649122806,,,5
C6,centrality,impact_weighted,12,False,569,56,27,True,0,54,0.0,,,5
C6,centrality,impact_weighted,13,False,469,43,41,True,1,51,0.0196078431372549,,,5
C6,centrality,impact_weighted,14,False,480,39,33,True,0,55,0.0,,,5
C6,centrality,impact_weighted,15,False,343,36,21,True,0,61,0.0,,,5
C6,centrality,impact_weighted,16,False,619,56,27,True,1,59,0.01694915254237288,,,5
C6,centrality,impact_weighted,17,False,277,19,22,True,0,59,0.0,,,5
C6,centrality,impact_weighted,18,False,377,25,52,True,2,60,0.03333333333333333,,,5
C6,centrality,impact_weighted,19,False,323,26,20,True,1,49,0.02040816326530612,,,5
C6,centrality,impact_weighted,20,False,487,61,50,True,1,57,0.017543859649122806,,,5
C6,centrality,impact_weighted,21,False,452,32,44,True,0,52,0.0,,,5
C6,centrality,impact_weighted,22,False,534,51,36,True,2,48,0.041666666666666664,,,5
C6,centrality,impact_weighted,23,False,365,33,25,True,0,48,0.0,,,5
C6,centrality,impact_weighted,24,False,400,36,20,True,2,57,0.03508771929824561,,,5
C6,centrality,impact_weighted,25,False,340,33,21,True,0,53,0.0,,,5
C6,centrality,impact_weighted,26,False,392,38,20,True,0,59,0.0,,,5
C6,centrality,impact_weighted,27,False,316,32,20,True,0,54,0.0,,,5
C6,centrality,impact_weighted,28,False,477,50,22,True,2,59,0.03389830508474576,,,5
C6,centrality,impact_weighted,29,False,606,77,23,True,0,58,0.0,,,5
C1,random,random,0,False,250,26,23,True,1,62,0.016129032258064516,,,8
C1,random,random,1,False,277,30,23,True,0,39,0.0,,,8
C1,random,random,2,False,250,24,20,True,0,45,0.0,,,8
C1,random,random,3,False,219,20,51,True,0,49,0.0,,,8
C1,random,random,4,False,164,22,21,True,0,51,0.0,,,8
C1,random,random,5,False,294,39,21,True,0,43,0.0,,,8
C1,random,random,6,False,251,20,24,True,1,47,0.02127659574468085,,,8
C1,random,random,7,False,229,22,50,True,2,59,0.03389830508474576,,,8
C1,random,random,8,False,265,30,57,True,0,46,0.0,,,8
C1,random,random,9,False,177,18,20,True,0,42,0.0,,,8
C1,random,random,10,False,366,34,22,True,1,50,0.02,,,8
C1,random,random,11,False,276,26,22,True,1,48,0.020833333333333332,,,8
C1,random,random,12,False,283,26,21,True,0,45,0.0,,,8
C1,random,random,13,False,161,15,23,True,1,41,0.024390243902439025,,,8
C1,random,random,14,False,304,35,24,True,1,49,0.02040816326530612,,,8
C1,random,random,15,False,306,25,27,True,0,53,0.0,,,8
C1,random,random,16,False,305,32,20,True,1,48,0.020833333333333332,,,8
C1,random,random,17,False,154,11,21,True,0,55,0.0,,,8
C1,random,random,18,False,296,31,55,True,2,49,0.04081632653061224,,,8
C1,random,random,19,False,185,15,22,True,0,36,0.0,,,8
C1,random,random,20,False,182,21,20,True,0,48,0.0,,,8
C1,random,random,21,False,278,31,20,True,0,44,0.0,,,8
C1,random,random,22,False,265,31,20,True,1,36,0.027777777777777776,,,8
C1,random,random,23,False,310,25,28,True,1,47,0.02127659574468085,,,8
C1,random,random,24,False,267,28,21,True,3,46,0.06521739130434782,,,8
C1,random,random,25,False,382,37,29,True,0,38,0.0,,,8
C1,random,random,26,False,165,14,20,True,1,51,0.0196078431372549,,,8
C1,random,random,27,False,272,33,21,True,2,46,0.043478260869565216,,,8
C1,random,random,28,False,428,34,25,True,1,49,0.02040816326530612,,,8
C1,random,random,29,False,319,34,20,True,0,50,0.0,,,8
C2,random,fifo,0,False,250,26,23,True,1,62,0.016129032258064516,,,8
C2,random,fifo,1,False,277,30,23,True,0,39,0.0,,,8
C2,random,fifo,2,False,250,24,20,True,0,45,0.0,,,8
C2,random,fifo,3,False,219,20,51,True,0,49,0.0,,,8
C2,random,fifo,4,False,164,22,21,True,0,51,0.0,,,8
C2,random,fifo,5,False,294,39,21,True,0,43,0.0,,,8
C2,random,fifo,6,False,251,20,24,True,1,47,0.02127659574468085,,,8
C2,random,fifo,7,False,229,22,50,True,2,59,0.03389830508474576,,,8
C2,random,fifo,8,False,265,30,57,True,0,46,0.0,,,8
C2,random,fifo,9,False,177,18,20,True,0,42,0.0,,,8
C2,random,fifo,10,False,366,34,22,True,1,50,0.02,,,8
C2,random,fifo,11,False,276,26,22,True,1,48,0.020833333333333332,,,8
C2,random,fifo,12,False,283,26,21,True,0,45,0.0,,,8
C2,random,fifo,13,False,161,15,23,True,1,41,0.024390243902439025,,,8
C2,random,fifo,14,False,304,35,24,True,1,49,0.02040816326530612,,,8
C2,random,fifo,15,False,306,25,27,True,0,53,0.0,,,8
C2,random,fifo,16,False,322,32,27,True,0,49,0.0,,,8
C2,random,fifo,17,False,258,23,24,True,0,52,0.0,,,8
C2,random,fifo,18,False,296,31,55,True,2,49,0.04081632653061224,,,8
C2,random,fifo,19,False,185,15,22,True,0,36,0.0,,,8
C2,random,fifo,20,False,182,21,20,True,0,48,0.0,,,8
C2,random,fifo,21,False,277,31,44,True,0,43,0.0,,,8
C2,random,fifo,22,False,265,31,20,True,1,36,0.027777777777777776,,,8
C2,random,fifo,23,False,310,25,28,True,1,47,0.02127659574468085,,,8
C2,random,fifo,24,False,267,28,21,True,3,46,0.06521739130434782,,,8
C2,random,fifo,25,False,382,37,29,True,0,38,0.0,,,8
C2,random,fifo,26,False,401,24,24,True,1,53,0.018867924528301886,,,8
C2,random,fifo,27,False,272,33,21,True,2,46,0.043478260869565216,,,8
C2,random,fifo,28,False,428,34,25,True,1,49,0.02040816326530612,,,8
C2,random,fifo,29,False,319,34,20,True,0,50,0.0,,,8
C3,random,impact_weighted,0,False,250,26,23,True,1,62,0.016129032258064516,,,8
C3,random,impact_weighted,1,False,277,30,23,True,0,39,0.0,,,8
C3,random,impact_weighted,2,False,250,24,20,True,0,45,0.0,,,8
C3,random,impact_weighted,3,False,219,20,51,True,0,49,0.0,,,8
C3,random,impact_weighted,4,False,164,22,21,True,0,51,0.0,,,8
C3,random,impact_weighted,5,False,294,39,21,True,0,43,0.0,,,8
C3,random,impact_weighted,6,False,251,20,24,True,1,47,0.02127659574468085,,,8
C3,random,impact_weighted,7,False,229,22,50,True,2,59,0.03389830508474576,,,8
C3,random,impact_weighted,8,False,265,30,57,True,0,46,0.0,,,8
C3,random,impact_weighted,9,False,177,18,20,True,0,42,0.0,,,8
C3,random,impact_weighted,10,False,366,34,22,True,1,50,0.02,,,8
C3,random,impact_weighted,11,False,276,26,22,True,1,48,0.020833333333333332,,,8
C3,random,impact_weighted,12,False,283,26,21,True,0,45,0.0,,,8
C3,random,impact_weighted,13,False,323,34,20,True,0,38,0.0,,,8
C3,random,impact_weighted,14,False,304,35,24,True,1,49,0.02040816326530612,,,8
C3,random,impact_weighted,15,False,306,25,27,True,0,53,0.0,,,8
C3,random,impact_weighted,16,False,322,32,27,True,0,49,0.0,,,8
C3,random,impact_weighted,17,False,258,23,24,True,0,52,0.0,,,8
C3,random,impact_weighted,18,False,296,31,55,True,2,49,0.04081632653061224,,,8
C3,random,impact_weighted,19,False,185,15,22,True,0,36,0.0,,,8
C3,random,impact_weighted,20,False,182,21,20,True,0,48,0.0,,,8
C3,random,impact_weighted,21,False,277,31,44,True,0,43,0.0,,,8
C3,random,impact_weighted,22,False,265,31,20,True,1,36,0.027777777777777776,,,8
C3,random,impact_weighted,23,False,310,25,28,True,1,47,0.02127659574468085,,,8
C3,random,impact_weighted,24,False,267,28,21,True,3,46,0.06521739130434782,,,8
C3,random,impact_weighted,25,False,382,37,29,True,0,38,0.0,,,8
C3,random,impact_weighted,26,False,165,14,20,True,1,51,0.0196078431372549,,,8
C3,random,impact_weighted,27,False,272,33,21,True,2,46,0.043478260869565216,,,8
C3,random,impact_weighted,28,False,428,34,25,True,1,49,0.02040816326530612,,,8
C3,random,impact_weighted,29,False,319,34,20,True,0,49,0.0,,,8
C4,centrality,random,0,False,409,40,21,True,0,65,0.0,,,8
C4,centrality,random,1,False,328,27,48,True,1,56,0.017857142857142856,,,8
C4,centrality,random,2,False,462,59,30,True,1,57,0.017543859649122806,,,8
C4,centrality,random,3,False,364,29,59,True,1,59,0.01694915254237288,,,8
C4,centrality,random,4,False,350,25,21,True,1,64,0.015625,,,8
C4,centrality,random,5,False,409,45,21,True,0,51,0.0,,,8
C4,centrality,random,6,False,447,53,20,True,1,51,0.0196078431372549,,,8
C4,centrality,random,7,False,507,54,60,False,2,61,0.03278688524590164,,,8
C4,centrality,random,8,False,468,41,57,True,1,59,0.01694915254237288,,,8
C4,centrality,random,9,False,459,40,29,True,1,52,0.019230769230769232,,,8
C4,centrality,random,10,False,412,33,58,True,0,62,0.0,,,8
C4,centrality,random,11,False,328,41,22,True,1,57,0.017543859649122806,,,8
C4,centrality,random,12,False,569,56,27,True,0,54,0.0,,,8
C4,centrality,random,13,False,435,43,42,True,1,53,0.018867924528301886,,,8
C4,centrality,random,14,False,480,39,33,True,0,56,0.0,,,8
C4,centrality,random,15,False,353,29,57,True,0,62,0.0,,,8
C4,centrality,random,16,False,527,56,27,True,1,60,0.016666666666666666,,,8
C4,centrality,random,17,False,277,19,22,True,0,59,0.0,,,8
C4,centrality,random,18,False,377,25,52,True,2,60,0.03333333333333333,,,8
C4,centrality,random,19,False,323,26,20,True,1,49,0.02040816326530612,,,8
C4,centrality,random,20,False,487,61,50,True,1,57,0.017543859649122806,,,8
C4,centrality,random,21,False,452,32,44,True,0,54,0.0,,,8
C4,centrality,random,22,False,534,51,36,True,2,48,0.041666666666666664,,,8
C4,centrality,random,23,False,365,33,25,True,0,48,0.0,,,8
C4,centrality,random,24,False,400,36,20,True,2,57,0.03508771929824561,,,8
C4,centrality,random,25,False,340,33,21,True,0,53,0.0,,,8
C4,centrality,random,26,False,392,38,20,True,0,59,0.0,,,8
C4,centrality,random,27,False,314,32,21,True,0,53,0.0,,,8
C4,centrality,random,28,False,477,50,22,True,2,59,0.03389830508474576,,,8
C4,centrality,random,29,False,606,77,23,True,0,58,0.0,,,8
C5,centrality,fifo,0,False,409,40,21,True,0,65,0.0,,,8
C5,centrality,fifo,1,False,328,27,48,True,1,56,0.017857142857142856,,,8
C5,centrality,fifo,2,False,449,39,20,True,1,53,0.018867924528301886,,,8
C5,centrality,fifo,3,False,364,29,59,True,1,59,0.01694915254237288,,,8
C5,centrality,fifo,4,False,443,43,22,True,0,61,0.0,,,8
C5,centrality,fifo,5,False,389,41,21,True,0,51,0.0,,,8
C5,centrality,fifo,6,False,447,53,20,True,1,51,0.0196078431372549,,,8
C5,centrality,fifo,7,False,470,54,21,True,1,59,0.01694915254237288,,,8
C5,centrality,fifo,8,False,481,41,20,True,1,58,0.017241379310344827,,,8
C5,centrality,fifo,9,False,459,40,29,True,1,51,0.0196078431372549,,,8
C5,centrality,fifo,10,False,412,33,58,True,0,62,0.0,,,8
C5,centrality,fifo,11,False,328,41,22,True,1,57,0.017543859649122806,,,8
C5,centrality,fifo,12,False,593,56,28,True,0,54,0.0,,,8
C5,centrality,fifo,13,False,435,43,42,True,1,53,0.018867924528301886,,,8
C5,centrality,fifo,14,False,480,39,33,True,0,55,0.0,,,8
C5,centrality,fifo,15,False,343,36,21,True,0,61,0.0,,,8
C5,centrality,fifo,16,False,619,56,27,True,1,59,0.01694915254237288,,,8
C5,centrality,fifo,17,False,277,19,22,True,0,59,0.0,,,8
C5,centrality,fifo,18,False,377,25,52,True,2,60,0.03333333333333333,,,8
C5,centrality,fifo,19,False,323,26,20,True,1,49,0.02040816326530612,,,8
C5,centrality,fifo,20,False,487,61,50,True,1,57,0.017543859649122806,,,8
C5,centrality,fifo,21,False,452,32,44,True,0,54,0.0,,,8
C5,centrality,fifo,22,False,534,51,36,True,2,48,0.041666666666666664,,,8
C5,centrality,fifo,23,False,365,33,25,True,0,49,0.0,,,8
C5,centrality,fifo,24,False,400,36,20,True,2,57,0.03508771929824561,,,8
C5,centrality,fifo,25,False,335,33,20,True,0,53,0.0,,,8
C5,centrality,fifo,26,False,392,38,20,True,0,59,0.0,,,8
C5,centrality,fifo,27,False,316,32,20,True,0,54,0.0,,,8
C5,centrality,fifo,28,False,374,31,22,True,0,58,0.0,,,8
C5,centrality,fifo,29,False,606,77,23,True,0,58,0.0,,,8
C6,centrality,impact_weighted,0,False,409,40,21,True,0,65,0.0,,,8
C6,centrality,impact_weighted,1,False,328,27,48,True,0,53,0.0,,,8
C6,centrality,impact_weighted,2,False,342,35,30,True,2,59,0.03389830508474576,,,8
C6,centrality,impact_weighted,3,False,364,29,59,True,1,58,0.017241379310344827,,,8
C6,centrality,impact_weighted,4,False,443,43,22,True,0,61,0.0,,,8
C6,centrality,impact_weighted,5,False,389,41,21,True,0,51,0.0,,,8
C6,centrality,impact_weighted,6,False,447,53,20,True,1,51,0.0196078431372549,,,8
C6,centrality,impact_weighted,7,False,507,54,60,False,2,62,0.03225806451612903,,,8
C6,centrality,impact_weighted,8,False,454,41,57,True,1,59,0.01694915254237288,,,8
C6,centrality,impact_weighted,9,False,315,33,21,True,2,52,0.038461538461538464,,,8
C6,centrality,impact_weighted,10,False,412,33,58,True,0,62,0.0,,,8
C6,centrality,impact_weighted,11,False,328,41,22,True,1,57,0.017543859649122806,,,8
C6,centrality,impact_weighted,12,False,569,56,27,True,0,54,0.0,,,8
C6,centrality,impact_weighted,13,False,469,43,41,True,1,51,0.0196078431372549,,,8
C6,centrality,impact_weighted,14,False,480,39,33,True,0,55,0.0,,,8
C6,centrality,impact_weighted,15,False,343,36,21,True,0,61,0.0,,,8
C6,centrality,impact_weighted,16,False,619,56,27,True,1,59,0.01694915254237288,,,8
C6,centrality,impact_weighted,17,False,277,19,22,True,0,59,0.0,,,8
C6,centrality,impact_weighted,18,False,377,25,52,True,2,60,0.03333333333333333,,,8
C6,centrality,impact_weighted,19,False,323,26,20,True,1,49,0.02040816326530612,,,8
C6,centrality,impact_weighted,20,False,487,61,50,True,1,57,0.017543859649122806,,,8
C6,centrality,impact_weighted,21,False,452,32,44,True,0,52,0.0,,,8
C6,centrality,impact_weighted,22,False,534,51,36,True,2,48,0.041666666666666664,,,8
C6,centrality,impact_weighted,23,False,365,33,25,True,0,48,0.0,,,8
C6,centrality,impact_weighted,24,False,400,36,20,True,2,57,0.03508771929824561,,,8
C6,centrality,impact_weighted,25,False,340,33,21,True,0,53,0.0,,,8
C6,centrality,impact_weighted,26,False,392,38,20,True,0,59,0.0,,,8
C6,centrality,impact_weighted,27,False,316,32,20,True,0,54,0.0,,,8
C6,centrality,impact_weighted,28,False,477,50,22,True,2,59,0.03389830508474576,,,8
C6,centrality,impact_weighted,29,False,606,77,23,True,0,58,0.0,,,8
